'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
61000;'0.000199';'0.001638'
61000;'0.000199';'0.001617'
61000;'0.000199';'0.001502'
62000;'0.000205';'0.001517'
62000;'0.000195';'0.001664'
62000;'0.000195';'0.006564'
62000;'0.000196';'0.002191'
62000;'0.000195';'0.001833'
62000;'0.000198';'0.001659'
62000;'0.000240';'0.001713'
62000;'0.000199';'0.001402'
62000;'0.000194';'0.001579'
62000;'0.000195';'0.002057'
63000;'0.000090';'0.001529'
63000;'0.000091';'0.001402'
63000;'0.000091';'0.001570'
63000;'0.000092';'0.008005'
63000;'0.000091';'0.001555'
63000;'0.000107';'0.002293'
63000;'0.000091';'0.001781'
63000;'0.000158';'0.001489'
63000;'0.000091';'0.001527'
63000;'0.000133';'0.001411'
64000;'0.000049';'0.001834'
64000;'0.000039';'0.001266'
64000;'0.000039';'0.001614'
64000;'0.000163';'0.001895'
64000;'0.000039';'0.002008'
64000;'0.000039';'0.003705'
64000;'0.000039';'0.001686'
64000;'0.000039';'0.005025'
64000;'0.000039';'0.001491'
64000;'0.000039';'0.001841'
65000;'0.000112';'0.002010'
65000;'0.000112';'0.002843'
65000;'0.000112';'0.002942'
65000;'0.000112';'0.001895'
65000;'0.000112';'0.002790'
65000;'0.000113';'0.001972'
65000;'0.000563';'0.002160'
65000;'0.000112';'0.002502'
65000;'0.000113';'0.001974'
65000;'0.000112';'0.001416'
66000;'0.000226';'0.001787'
66000;'0.000215';'0.001550'
66000;'0.000225';'0.001502'
66000;'0.000225';'0.001866'
66000;'0.000215';'0.003032'
66000;'0.000216';'0.002877'
66000;'0.000214';'0.002395'
66000;'0.000214';'0.002406'
66000;'0.000239';'0.001525'
66000;'0.000225';'0.001776'
67000;'0.000218';'0.001733'
67000;'0.000218';'0.001951'
67000;'0.000219';'0.001474'
67000;'0.000219';'0.001846'
67000;'0.000219';'0.002751'
67000;'0.000218';'0.002420'
67000;'0.000217';'0.002082'
67000;'0.000217';'0.001907'
67000;'0.000229';'0.001483'
67000;'0.000218';'0.002308'
68000;'0.000081';'0.002608'
68000;'0.000037';'0.001797'
68000;'0.000038';'0.001478'
68000;'0.000037';'0.002656'
68000;'0.000038';'0.005322'
68000;'0.000037';'0.001903'
68000;'0.000037';'0.001986'
68000;'0.000037';'0.001918'
68000;'0.000037';'0.001699'
68000;'0.000038';'0.001624'
69000;'0.000090';'0.001979'
69000;'0.000090';'0.001988'
69000;'0.000554';'0.002091'
69000;'0.000090';'0.002077'
69000;'0.000092';'0.005105'
69000;'0.000090';'0.004671'
69000;'0.000091';'0.001828'
69000;'0.000164';'0.007873'
69000;'0.000173';'0.001904'
69000;'0.000165';'0.007932'
70000;'0.000101';'0.009730'
70000;'0.000150';'0.005569'
70000;'0.000059';'0.002247'
70000;'0.000122';'0.002664'
70000;'0.000059';'0.001975'
70000;'0.000166';'0.007293'
70000;'0.000059';'0.003006'
70000;'0.000203';'0.002512'
70000;'0.000059';'0.002130'
70000;'0.000059';'0.002254'
71000;'0.000277';'0.001960'
71000;'0.000280';'0.001917'
71000;'0.000277';'0.002893'
71000;'0.000276';'0.002463'
71000;'0.000336';'0.004143'
71000;'0.000275';'0.003504'
71000;'0.000233';'0.001997'
71000;'0.000272';'0.004337'
71000;'0.000273';'0.003788'
71000;'0.000231';'0.012591'
72000;'0.000236';'0.009030'
72000;'0.000278';'0.003653'
72000;'0.000236';'0.002527'
72000;'0.000274';'0.001778'
72000;'0.000240';'0.001805'
72000;'0.000239';'0.001894'
72000;'0.000277';'0.001540'
72000;'0.000278';'0.002013'
72000;'0.000232';'0.006214'
72000;'0.000263';'0.001722'
73000;'0.000225';'0.002048'
73000;'0.000085';'0.001656'
73000;'0.000086';'0.001593'
73000;'0.000086';'0.001679'
73000;'0.000086';'0.001571'
73000;'0.000159';'0.002077'
73000;'0.000162';'0.001846'
73000;'0.000085';'0.001627'
73000;'0.000086';'0.001946'
73000;'0.000085';'0.002992'
74000;'0.000039';'0.001656'
74000;'0.000039';'0.002051'
74000;'0.000038';'0.001699'
74000;'0.000038';'0.001658'
74000;'0.000039';'0.001682'
74000;'0.000039';'0.001614'
74000;'0.000039';'0.001697'
74000;'0.000039';'0.001760'
74000;'0.000039';'0.001412'
74000;'0.000039';'0.002070'
75000;'0.000967';'0.002083'
75000;'0.000245';'0.002051'
75000;'0.000256';'0.002008'
75000;'0.000244';'0.002263'
75000;'0.000243';'0.002082'
75000;'0.000250';'0.002050'
75000;'0.000243';'0.001659'
75000;'0.000380';'0.001679'
75000;'0.000290';'0.008489'
75000;'0.000243';'0.001785'
76000;'0.000226';'0.002473'
76000;'0.000358';'0.001775'
76000;'0.000237';'0.001669'
76000;'0.000225';'0.001805'
76000;'0.000237';'0.001603'
76000;'0.000227';'0.001671'
76000;'0.000226';'0.008460'
76000;'0.000228';'0.002096'
76000;'0.000386';'0.001741'
76000;'0.000227';'0.001661'
77000;'0.000250';'0.001799'
77000;'0.000251';'0.001495'
77000;'0.000265';'0.001492'
77000;'0.000250';'0.001695'
77000;'0.000250';'0.001636'
77000;'0.000252';'0.001847'
77000;'0.000250';'0.003049'
77000;'0.000250';'0.002722'
77000;'0.000252';'0.002023'
77000;'0.000250';'0.001950'
78000;'0.000176';'0.001786'
78000;'0.000175';'0.001855'
78000;'0.000176';'0.001983'
78000;'0.000175';'0.001830'
78000;'0.000175';'0.002514'
78000;'0.000175';'0.006396'
78000;'0.000180';'0.001897'
78000;'0.000175';'0.001645'
78000;'0.000176';'0.001831'
78000;'0.000175';'0.002051'
79000;'0.000116';'0.001885'
79000;'0.000113';'0.002034'
79000;'0.000112';'0.002100'
79000;'0.000112';'0.001764'
79000;'0.000112';'0.001715'
79000;'0.000113';'0.001672'
79000;'0.000114';'0.002138'
79000;'0.000112';'0.002449'
79000;'0.000113';'0.002230'
79000;'0.000112';'0.002551'
80000;'0.000738';'0.002012'
80000;'0.000074';'0.001989'
80000;'0.000074';'0.002006'
80000;'0.000074';'0.001974'
80000;'0.000073';'0.001962'
80000;'0.000075';'0.001986'
80000;'0.000028';'0.002024'
80000;'0.000027';'0.002456'
80000;'0.000027';'0.001932'
80000;'0.000028';'0.002260'
81000;'0.000135';'0.001956'
81000;'0.000195';'0.001842'
81000;'0.000134';'0.001876'
81000;'0.000133';'0.001858'
81000;'0.000134';'0.001745'
81000;'0.000133';'0.001929'
81000;'0.000134';'0.002073'
81000;'0.000134';'0.002445'
81000;'0.000133';'0.002030'
81000;'0.000158';'0.002233'
82000;'0.000300';'0.001888'
82000;'0.000267';'0.001749'
82000;'0.000266';'0.001709'
82000;'0.000266';'0.001696'
82000;'0.000267';'0.001718'
82000;'0.000267';'0.001796'
82000;'0.000283';'0.002267'
82000;'0.000267';'0.002478'
82000;'0.000267';'0.002514'
82000;'0.000269';'0.007291'
83000;'0.000138';'0.002466'
83000;'0.000137';'0.004040'
83000;'0.000137';'0.001922'
83000;'0.000137';'0.002256'
83000;'0.000186';'0.002574'
83000;'0.000143';'0.003018'
83000;'0.000796';'0.002180'
83000;'0.000138';'0.001640'
83000;'0.001353';'0.002446'
83000;'0.000137';'0.002636'
84000;'0.000175';'0.001943'
84000;'0.000169';'0.001859'
84000;'0.000169';'0.002080'
84000;'0.000682';'0.002080'
84000;'0.000164';'0.002035'
84000;'0.000163';'0.002177'
84000;'0.000163';'0.002079'
84000;'0.000186';'0.002313'
84000;'0.000165';'0.001937'
84000;'0.000163';'0.001598'
85000;'0.000079';'0.001825'
85000;'0.000078';'0.001584'
85000;'0.000079';'0.001751'
85000;'0.000080';'0.002132'
85000;'0.000079';'0.001658'
85000;'0.000079';'0.002126'
85000;'0.000079';'0.002668'
85000;'0.000079';'0.001881'
85000;'0.000605';'0.002138'
85000;'0.000125';'0.002043'
86000;'0.000320';'0.001953'
86000;'0.000326';'0.007557'
86000;'0.000280';'0.001903'
86000;'0.000327';'0.002218'
86000;'0.000279';'0.001804'
86000;'0.000280';'0.001883'
86000;'0.000294';'0.002191'
86000;'0.000280';'0.002532'
86000;'0.000279';'0.002261'
86000;'0.000279';'0.006111'
87000;'0.000174';'0.001948'
87000;'0.000174';'0.002434'
87000;'0.000174';'0.001795'
87000;'0.000178';'0.001785'
87000;'0.000178';'0.001796'
87000;'0.000174';'0.001872'
87000;'0.000178';'0.013234'
87000;'0.000173';'0.002701'
87000;'0.000174';'0.002357'
87000;'0.000865';'0.002282'
88000;'0.000333';'0.002389'
88000;'0.000344';'0.001974'
88000;'0.000327';'0.002255'
88000;'0.000328';'0.002618'
88000;'0.000285';'0.002989'
88000;'0.000288';'0.002570'
88000;'0.000313';'0.002188'
88000;'0.000295';'0.002435'
88000;'0.000285';'0.002454'
88000;'0.000296';'0.001824'
89000;'0.000079';'0.002326'
89000;'0.000079';'0.002338'
89000;'0.000079';'0.002059'
89000;'0.000079';'0.003338'
89000;'0.000080';'0.002389'
89000;'0.000079';'0.002288'
89000;'0.000079';'0.002103'
89000;'0.000164';'0.002198'
89000;'0.000079';'0.001939'
89000;'0.000156';'0.002160'
90000;'0.000075';'0.001711'
90000;'0.000034';'0.001940'
90000;'0.000034';'0.003466'
90000;'0.000034';'0.001868'
90000;'0.000034';'0.002212'
90000;'0.000076';'0.002176'
90000;'0.000078';'0.001905'
90000;'0.000034';'0.002109'
90000;'0.000035';'0.002067'
90000;'0.000034';'0.002055'
91000;'0.000165';'0.001845'
91000;'0.000164';'0.002332'
91000;'0.000165';'0.002079'
91000;'0.000165';'0.002398'
91000;'0.000211';'0.002058'
91000;'0.000165';'0.001850'
91000;'0.000204';'0.002070'
91000;'0.000205';'0.001959'
91000;'0.000204';'0.001923'
91000;'0.000208';'0.002526'
92000;'0.000268';'0.002151'
92000;'0.000270';'0.002489'
92000;'0.000268';'0.002403'
92000;'0.000269';'0.002156'
92000;'0.000908';'0.001988'
92000;'0.000323';'0.002032'
92000;'0.000327';'0.002007'
92000;'0.000316';'0.002011'
92000;'0.000315';'0.001906'
92000;'0.000622';'0.002132'
93000;'0.000247';'0.002435'
93000;'0.000246';'0.002384'
93000;'0.000244';'0.001839'
93000;'0.000248';'0.001869'
93000;'0.000246';'0.002141'
93000;'0.000246';'0.002168'
93000;'0.000246';'0.002085'
93000;'0.000246';'0.001868'
93000;'0.000246';'0.002530'
93000;'0.000246';'0.002848'
94000;'0.000066';'0.002386'
94000;'0.000023';'0.002332'
94000;'0.000024';'0.001986'
94000;'0.000024';'0.002075'
94000;'0.000024';'0.002155'
94000;'0.000024';'0.002099'
94000;'0.000024';'0.002284'
94000;'0.000024';'0.001887'
94000;'0.000024';'0.006775'
94000;'0.000024';'0.002142'
95000;'0.000016';'0.002495'
95000;'0.000015';'0.002016'
95000;'0.000014';'0.002070'
95000;'0.000015';'0.001719'
95000;'0.000015';'0.002082'
95000;'0.000015';'0.002091'
95000;'0.000015';'0.002825'
95000;'0.000015';'0.002552'
95000;'0.000016';'0.001999'
95000;'0.000015';'0.002252'
96000;'0.000034';'0.002308'
96000;'0.000034';'0.002045'
96000;'0.000034';'0.002169'
96000;'0.000034';'0.002084'
96000;'0.000034';'0.001982'
96000;'0.000034';'0.002054'
96000;'0.000034';'0.002184'
96000;'0.000034';'0.002327'
96000;'0.000034';'0.001761'
96000;'0.000033';'0.002719'
97000;'0.000096';'0.001982'
97000;'0.000096';'0.001976'
97000;'0.000096';'0.002143'
97000;'0.000096';'0.002514'
97000;'0.000096';'0.002132'
97000;'0.000098';'0.001981'
97000;'0.000096';'0.002480'
97000;'0.000097';'0.002052'
97000;'0.000097';'0.003156'
97000;'0.000097';'0.002771'
98000;'0.000325';'0.001968'
98000;'0.000318';'0.002519'
98000;'0.000318';'0.002304'
98000;'0.000318';'0.002307'
98000;'0.000319';'0.006670'
98000;'0.000372';'0.002668'
98000;'0.000318';'0.002355'
98000;'0.000318';'0.002471'
98000;'0.000318';'0.002390'
98000;'0.000392';'0.002048'
99000;'0.000111';'0.002572'
99000;'0.000107';'0.002028'
99000;'0.000105';'0.002527'
99000;'0.000106';'0.002961'
99000;'0.000106';'0.002279'
99000;'0.000153';'0.002592'
99000;'0.000149';'0.002152'
99000;'0.000178';'0.002068'
99000;'0.000150';'0.001906'
99000;'0.000148';'0.002166'
100000;'0.000031';'0.006288'
100000;'0.000047';'0.002522'
100000;'0.000090';'0.005419'
100000;'0.000031';'0.002590'
100000;'0.000073';'0.002790'
100000;'0.000031';'0.002730'
100000;'0.000030';'0.002745'
100000;'0.000031';'0.002123'
100000;'0.000030';'0.002830'
100000;'0.000031';'0.002590'
101000;'0.000328';'0.002590'
101000;'0.000328';'0.002230'
101000;'0.000329';'0.003249'
101000;'0.000329';'0.003698'
101000;'0.000403';'0.002998'
101000;'0.000329';'0.002863'
101000;'0.000328';'0.002679'
101000;'0.000327';'0.002772'
101000;'0.000359';'0.002612'
101000;'0.000328';'0.002246'
102000;'0.000074';'0.002498'
102000;'0.000074';'0.002698'
102000;'0.000082';'0.002737'
102000;'0.000074';'0.002592'
102000;'0.000073';'0.002384'
102000;'0.000074';'0.002639'
102000;'0.000075';'0.003036'
102000;'0.000074';'0.002114'
102000;'0.000117';'0.002201'
102000;'0.000075';'0.002308'
103000;'0.000095';'0.003514'
103000;'0.000096';'0.002416'
103000;'0.000095';'0.002535'
103000;'0.000095';'0.002583'
103000;'0.000096';'0.002386'
103000;'0.000095';'0.002564'
103000;'0.000095';'0.002163'
103000;'0.000095';'0.002160'
103000;'0.000137';'0.002206'
103000;'0.000096';'0.006695'
104000;'0.000213';'0.002702'
104000;'0.000213';'0.002585'
104000;'0.000213';'0.002162'
104000;'0.000240';'0.002850'
104000;'0.000224';'0.002301'
104000;'0.000231';'0.002062'
104000;'0.000213';'0.004588'
104000;'0.000213';'0.002506'
104000;'0.000256';'0.002670'
104000;'0.000233';'0.003598'
105000;'0.000240';'0.002275'
105000;'0.000230';'0.002004'
105000;'0.000229';'0.002452'
105000;'0.000235';'0.002424'
105000;'0.000188';'0.002731'
105000;'0.000188';'0.002070'
105000;'0.000203';'0.002552'
105000;'0.000189';'0.001959'
105000;'0.000188';'0.002152'
105000;'0.000188';'0.002218'
106000;'0.000391';'0.002680'
106000;'0.000343';'0.004179'
106000;'0.000349';'0.002251'
106000;'0.000350';'0.002179'
106000;'0.000345';'0.002695'
106000;'0.000344';'0.002754'
106000;'0.000344';'0.002702'
106000;'0.000345';'0.002652'
106000;'0.000344';'0.009186'
106000;'0.000345';'0.002945'
107000;'0.000347';'0.002168'
107000;'0.000347';'0.002126'
107000;'0.000348';'0.003177'
107000;'0.000347';'0.002681'
107000;'0.000348';'0.002697'
107000;'0.000348';'0.002470'
107000;'0.000381';'0.002586'
107000;'0.000347';'0.002699'
107000;'0.000349';'0.002185'
107000;'0.000347';'0.002214'
108000;'0.000390';'0.002651'
108000;'0.000351';'0.002563'
108000;'0.000350';'0.002911'
108000;'0.000350';'0.003042'
108000;'0.000352';'0.002823'
108000;'0.000434';'0.002621'
108000;'0.000420';'0.002360'
108000;'0.000350';'0.002443'
108000;'0.000378';'0.002268'
108000;'0.000399';'0.002185'
109000;'0.000400';'0.002207'
109000;'0.000366';'0.003332'
109000;'0.000355';'0.003190'
109000;'0.000355';'0.002167'
109000;'0.000353';'0.002293'
109000;'0.000355';'0.002416'
109000;'0.000356';'0.002257'
109000;'0.000354';'0.002729'
109000;'0.000353';'0.002274'
109000;'0.000353';'0.004270'
110000;'0.000158';'0.002701'
110000;'0.000159';'0.002527'
110000;'0.000158';'0.002859'
110000;'0.000158';'0.002228'
110000;'0.000236';'0.002321'
110000;'0.000158';'0.002390'
110000;'0.000160';'0.002372'
110000;'0.000159';'0.002893'
110000;'0.000159';'0.002851'
110000;'0.000159';'0.002728'
111000;'0.000219';'0.002758'
111000;'0.000219';'0.002226'
111000;'0.000234';'0.002477'
111000;'0.000220';'0.002599'
111000;'0.000220';'0.003438'
111000;'0.000220';'0.002239'
111000;'0.000220';'0.002629'
111000;'0.000220';'0.002254'
111000;'0.000220';'0.002305'
111000;'0.000220';'0.002802'
112000;'0.000121';'0.002678'
112000;'0.000121';'0.002690'
112000;'0.000170';'0.002460'
112000;'0.000121';'0.002958'
112000;'0.000121';'0.002570'
112000;'0.000121';'0.002303'
112000;'0.000163';'0.002330'
112000;'0.000122';'0.002299'
112000;'0.000163';'0.002504'
112000;'0.000121';'0.007928'
113000;'0.000203';'0.003594'
113000;'0.000305';'0.002615'
113000;'0.000194';'0.002433'
113000;'0.000193';'0.002379'
113000;'0.000194';'0.002745'
113000;'0.000193';'0.002311'
113000;'0.000193';'0.002909'
113000;'0.000192';'0.002068'
113000;'0.000193';'0.002647'
113000;'0.000193';'0.002298'
114000;'0.000412';'0.002446'
114000;'0.000369';'0.002312'
114000;'0.000419';'0.002364'
114000;'0.000412';'0.003558'
114000;'0.000371';'0.002923'
114000;'0.000394';'0.002301'
114000;'0.000369';'0.002314'
114000;'0.000369';'0.002430'
114000;'0.000410';'0.002399'
114000;'0.000370';'0.007275'
115000;'0.000245';'0.002929'
115000;'0.000192';'0.002312'
115000;'0.000191';'0.002533'
115000;'0.000250';'0.002459'
115000;'0.000192';'0.004071'
115000;'0.000193';'0.006541'
115000;'0.000192';'0.002644'
115000;'0.000192';'0.004567'
115000;'0.000192';'0.002779'
115000;'0.000246';'0.002520'
116000;'0.000149';'0.005217'
116000;'0.000107';'0.002782'
116000;'0.000107';'0.003872'
116000;'0.000107';'0.003326'
116000;'0.000612';'0.002773'
116000;'0.000582';'0.002265'
116000;'0.000108';'0.002391'
116000;'0.000161';'0.002282'
116000;'0.000149';'0.003043'
116000;'0.000107';'0.003599'
117000;'0.000383';'0.002710'
117000;'0.000395';'0.002244'
117000;'0.000379';'0.002297'
117000;'0.000636';'0.002399'
117000;'0.000379';'0.002247'
117000;'0.000405';'0.003134'
117000;'0.000379';'0.003921'
117000;'0.000380';'0.003167'
117000;'0.000381';'0.002455'
117000;'0.000379';'0.002306'
118000;'0.000009';'0.002732'
118000;'0.000009';'0.002480'
118000;'0.000009';'0.002682'
118000;'0.000009';'0.002620'
118000;'0.000009';'0.002828'
118000;'0.000009';'0.002957'
118000;'0.000009';'0.002976'
118000;'0.000009';'0.002431'
118000;'0.000010';'0.002525'
118000;'0.000009';'0.002693'
119000;'0.000095';'0.002909'
119000;'0.000090';'0.002371'
119000;'0.000090';'0.003331'
119000;'0.000090';'0.003034'
119000;'0.000089';'0.002295'
119000;'0.000089';'0.002336'
119000;'0.000090';'0.002340'
119000;'0.000090';'0.002362'
119000;'0.000089';'0.010443'
119000;'0.000090';'0.003360'
120000;'0.000388';'0.002655'
120000;'0.000423';'0.002957'
120000;'0.000433';'0.002826'
120000;'0.000390';'0.002716'
120000;'0.000390';'0.004460'
120000;'0.000432';'0.002893'
120000;'0.001047';'0.002361'
120000;'0.000470';'0.002510'
120000;'0.000436';'0.002638'
120000;'0.000436';'0.002470'
121000;'0.000754';'0.002462'
121000;'0.000448';'0.002963'
121000;'0.000440';'0.002750'
121000;'0.000420';'0.002582'
121000;'0.000392';'0.002328'
121000;'0.000392';'0.002376'
